№ чека;Дата;Время;Товар;Кол-во;Сумма;Способ платежа (нал / безнал);Покупатель;Себестоимость закупки
100007897;5-3-2017;0,842488426;Футболка тип 2, Nike;1;431.136;наличные;;216
100007897;5-3-2017;0,842488426;Кроссовки тип 3, Nike;1;2651.176;наличные;;1282
100007916;9-7-2017;0,551400463;Рубашка тип 6, Reebok;1;699.6;наличные;;330
100007917;7-16-2016;0,412384259;Штаны тип 8, Reebok;1;2439.36;безналичные;ФИО 1078;1232
100007917;7-16-2016;0,412384259;Рубашка тип 8, Adidas;1;649.65;безналичные;ФИО 1078;355
100007917;7-16-2016;0,412384259;Колготки тип 1, Reebok;1;337.1004;безналичные;ФИО 1078;182
100007927;5-25-2018;0,763969907;Туфли тип 3, Reebok;1;2250.18;наличные;;1389
100007927;5-25-2018;0,763969907;Рубашка тип 8, Nike;1;1172.888;наличные;;542
100007927;5-25-2018;0,763969907;Майка тип 4, Nike;1;402.28;наличные;;178
100007927;5-25-2018;0,763969907;Кроссовки тип 1, Reebok;1;1922.778;наличные;;1053
100007927;5-25-2018;0,763969907;Шлёпки тип 2, Nike;1;770.24;наличные;;332
100007927;5-25-2018;0,763969907;Штаны тип 9, Puma;1;858.28;наличные;;499
100007927;5-25-2018;0,763969907;Кроссовки тип 4, Puma;2;2903.808;наличные;;1824
100007927;5-25-2018;0,763969907;Колготки тип 6, Nike;1;461.4072;наличные;;255
100007927;5-25-2018;0,763969907;Сапоги тип 5, Adidas;2;5720.58;наличные;;3126
100007949;10-28-2016;0,442800926;Штаны тип 10, Puma;1;1870.2;безналичные;;1039
100007949;10-28-2016;0,442800926;Кроссовки тип 1, Puma;1;2891.328;безналичные;;1628
100007951;4-26-2016;0,441168981;Кепка тип 3, Adidas;2;760.42;наличные;;394
100007951;4-26-2016;0,441168981;Мячик тип 1, Reebok;1;93.74;наличные;;43
100007951;4-26-2016;0,441168981;Штаны тип 11, Reebok;1;1816.84;наличные;;857
100007951;4-26-2016;0,441168981;Шапка тип 6, Nike;2;1020.048;наличные;;474
100007953;7-2-2016;0,658599537;Сапоги тип 1, Puma;1;6316.816;наличные;ФИО 88;3778
100007953;7-2-2016;0,658599537;Футболка тип 2, Puma;1;313.6;наличные;ФИО 88;200
100007978;7-14-2016;0,576701389;Сапоги тип 6, Nike;1;5533.412;безналичные;;2279
100007978;7-14-2016;0,576701389;Кроссовки тип 4, Nike;1;1782.428;безналичные;;893
100007978;7-14-2016;0,576701389;Колготки тип 5, Adidas;1;736.32;безналичные;;354
100007985;9-15-2018;0,427233796;Штаны тип 10, Adidas;1;1011.52;безналичные;;580
100007986;11-23-2017;0,568229167;Кроссовки тип 2, Puma;1;1405.35984;наличные;;982
100007987;8-21-2018;0,686493056;Рубашка тип 4, Adidas;1;319.4922;безналичные;;186
100008007;5-10-2016;0,481585648;Мячик тип 2, Adidas;1;93.555;наличные;;45
100008007;5-10-2016;0,481585648;Колготки тип 2, Nike;1;234.03;наличные;;125
100008007;5-10-2016;0,481585648;Сапоги тип 2, Nike;2;11867.904;наличные;;5454
100008007;5-10-2016;0,481585648;Туфли тип 4, Puma;1;3041.776;наличные;;1802
100008007;5-10-2016;0,481585648;Сапоги тип 6, Nike;1;4648.06608;наличные;;2279
100008015;5-10-2016;0,414282407;Штаны тип 1, Adidas;1;1564.92;наличные;;828
100008015;5-10-2016;0,414282407;Штаны тип 12, Reebok;1;542.82;наличные;;249
100008015;5-10-2016;0,414282407;Кроссовки тип 6, Puma;2;5154.944;наличные;;3128
100008015;5-10-2016;0,414282407;Мячик тип 1, Reebok;1;93.74;наличные;;43
100008015;5-10-2016;0,414282407;Кроссовки тип 6, Adidas;1;2036.736;наличные;;1224
100008037;6-27-2017;0,799884259;Кроссовки тип 5, Adidas;2;2820.2094;безналичные;;1566
100008037;6-27-2017;0,799884259;Шапка тип 4, Puma;1;394.02984;безналичные;;251
100008037;6-27-2017;0,799884259;Рубашка тип 3, Adidas;1;732.7656;безналичные;;372
100008039;11-18-2017;0,607199074;Шапка тип 1, Puma;1;470.016;наличные;ФИО 593;288
100008045;4-16-2017;0,543553241;Мячик тип 2, Puma;1;72.36;безналичные;ФИО 620;45
100008045;4-16-2017;0,543553241;Запонка тип 4, Adidas;2;1733.0922;безналичные;ФИО 620;986
100008063;4-13-2016;0,621863426;Колготки тип 4, Puma;1;243.55968;безналичные;ФИО 168;168
100008070;9-14-2017;0,663761574;Штаны тип 3, Adidas;1;1888.7178;наличные;;1102
100008070;9-14-2017;0,663761574;Колготки тип 2, Adidas;1;87.0912;наличные;;56
100008070;9-14-2017;0,663761574;Кроссовки тип 6, Reebok;1;1966.96;наличные;;1069
100008070;9-14-2017;0,663761574;Штаны тип 8, Adidas;1;2127.06;наличные;;1053
100008085;11-6-2017;0,747546296;Штаны тип 4, Adidas;1;1339.5;безналичные;ФИО 340;705
100008085;11-6-2017;0,747546296;Футболка тип 5, Puma;1;233.09744;безналичные;ФИО 340;139
100008085;11-6-2017;0,747546296;Ремень тип 1, Nike;1;274.912;безналичные;ФИО 340;121
100008095;7-3-2016;0,475671296;Колготки тип 5, Nike;1;506.984;наличные;;254
100008095;7-3-2016;0,475671296;Шапка тип 2, Nike;1;546.448;наличные;;238
100008095;7-3-2016;0,475671296;Ремень тип 2, Puma;1;192.50976;наличные;;146
100008095;7-3-2016;0,475671296;Футболка тип 3, Reebok;1;365.781;наличные;;226
100008095;7-3-2016;0,475671296;Рубашка тип 1, Puma;1;1426.128;наличные;;814
100008120;4-30-2016;0,647638889;Кроссовки тип 4, Puma;1;1306.7136;безналичные;ФИО 1223;912
100008120;4-30-2016;0,647638889;Туфли тип 3, Nike;1;6650.368;безналичные;ФИО 1223;3352
100008122;9-13-2018;0,845717593;Шлёпки тип 2, Adidas;1;587.0928;наличные;;346
100008122;9-13-2018;0,845717593;Кроссовки тип 1, Puma;1;2891.328;наличные;;1628
100008122;9-13-2018;0,845717593;Запонка тип 1, Adidas;1;495.0228;наличные;;262
100008122;9-13-2018;0,845717593;Ремень тип 1, Adidas;1;637.29;наличные;;291
100008122;9-13-2018;0,845717593;Мячик тип 1, Reebok;1;93.74;наличные;;43
